Campaign_Goal,Channel_Used,Target_Audience,Language,Location,Customer_Segment,Season,Duration_Days,Acquisition_Cost_Num,pred_ROI,pred_Conversion_Rate,pred_CTR,pred_Engagement_Score,score
Increase Sales,Instagram,Men 35-44,English,Las Vegas,Home,Winter,41,7486.53268808599,3.98372900477302,0.08047338298418365,0.32901774271375384,5.513508328388253,0.2952675027884703
Increase Sales,Twitter,All Ages,French,Las Vegas,Food,Winter,39,8059.015145262259,4.013140755569176,0.0796503659217864,0.3295386056418672,5.440295130994762,0.29526072305603335
Increase Sales,Instagram,Men 25-34,Spanish,Las Vegas,Technology,Winter,35,7452.803166205255,4.011538169664923,0.0796439373505843,0.3290178946346156,5.5138962922375185,0.29525987437257456
Increase Sales,Instagram,Men 25-34,Spanish,Miami,Food,Winter,37,8344.27747741183,4.008384698647379,0.0787957278380272,0.32990248998721544,5.522632731952289,0.29525779961509213
Increase Sales,Instagram,Women 35-44,French,New York,Home,Winter,19,6183.5596950416075,4.070984052108983,0.0798241355527396,0.32712984252908883,5.503631097489432,0.29525515691982945
Increase Sales,Instagram,Women 35-44,French,New York,Home,Winter,26,6167.550771378388,4.070984052108983,0.0798241355527396,0.32712984252908883,5.503631097489432,0.29525515691982945
Increase Sales,Instagram,Men 45-60,French,Miami,Fashion,Winter,25,8044.197449653706,4.003284031551699,0.07916474177871145,0.329539605121481,5.540756159008045,0.29525220553618414
Increase Sales,Instagram,Women 35-44,French,Los Angeles,Fashion,Winter,18,7618.396231105616,4.016421703257935,0.07964351139750794,0.3291306401866563,5.480505305674032,0.29524775000064163
Increase Sales,Instagram,All Ages,Spanish,Las Vegas,Health,Winter,24,6472.643410484383,4.023303368642201,0.08052819989423914,0.3277504799434595,5.516047427443627,0.295245897562199
Increase Sales,Twitter,Women 35-44,English,Austin,Technology,Winter,20,8985.027064532744,3.9572442207782155,0.07991026937993859,0.33036018974875836,5.515969855980803,0.29524565492291277
Increase Sales,Instagram,Men 25-34,Spanish,Austin,Fashion,Winter,38,6476.306543064443,4.0153734370104335,0.08066574892910641,0.3277477348859024,5.529047987319995,0.295245573938645
Increase Sales,Instagram,Men 45-60,Spanish,New York,Fashion,Winter,20,7329.624546677176,4.007126002213466,0.08002832223269014,0.3287427334861896,5.515819583335214,0.295238151700561
Increase Sales,Twitter,Women 25-34,Spanish,New York,Home,Winter,40,8778.99628517558,3.990780906290398,0.07950124318227238,0.33034624777126687,5.44165270519768,0.2952355728833045
Increase Sales,Instagram,All Ages,Spanish,Austin,Fashion,Winter,44,7316.185584997015,4.016024048856683,0.07988873908840052,0.3287412730661445,5.499837476215792,0.29523546980757365
Increase Sales,Instagram,All Ages,Spanish,Austin,Fashion,Winter,42,7348.890371539556,4.016024048856683,0.07988873908840052,0.3287412730661445,5.499837476215792,0.29523546980757365
Increase Sales,Instagram,Women 18-24,Spanish,Los Angeles,Food,Winter,34,7175.235524015229,4.009235511679692,0.08029216872588239,0.3287017633389739,5.478542118292567,0.29522659282531183
Increase Sales,Instagram,Men 35-44,English,New York,Home,Winter,17,7804.289927791096,4.006151659307177,0.0792876846509586,0.3294165516960738,5.528966670797421,0.2952239588468736
Increase Sales,Instagram,Men 35-44,French,Austin,Technology,Winter,26,8867.39229779945,3.987479211671406,0.07925651501108659,0.3303472605745377,5.485549296846744,0.29521865779266454
Increase Sales,Twitter,Women 35-44,English,Los Angeles,Health,Winter,23,8238.338350048052,3.987385294509801,0.08011235581900583,0.32968594596599055,5.459559154463082,0.2952125047484017
Increase Sales,Instagram,Men 18-24,French,Las Vegas,Fashion,Winter,30,7662.74314863403,4.014825053061312,0.07961527951677257,0.32917397464699477,5.483939836089483,0.29520912539216365
Increase Sales,Instagram,Men 18-24,Spanish,Las Vegas,Technology,Winter,20,6694.204535042761,4.032177105038268,0.08012446308440695,0.3279977094177588,5.501771164365447,0.2952062535500154
Increase Sales,Twitter,Women 45-60,French,Los Angeles,Technology,Winter,43,7461.642262499205,4.004039452079778,0.08043132972527602,0.329011364939195,5.440394108947161,0.295203999570202
Increase Sales,Instagram,Women 45-60,Spanish,Los Angeles,Technology,Winter,27,7298.052107899337,4.015148074449615,0.0801450432205091,0.32872775777150537,5.470976885947792,0.29519924650113377
Increase Sales,Instagram,Women 35-44,Spanish,Austin,Home,Winter,36,7109.242487300258,4.016024048856683,0.08015093048630106,0.32840833571679046,5.5076549277767946,0.2951961131513701
Increase Sales,Twitter,All Ages,French,New York,Health,Winter,36,6182.693980620481,4.057836227193527,0.08060252202272024,0.32713054537246367,5.451959717159065,0.2951937399304787
Increase Sales,Twitter,All Ages,English,Las Vegas,Technology,Winter,27,8037.478995767411,3.992848863276672,0.08013457506766472,0.32953805586500673,5.454162476424315,0.29519113946503545
Increase Sales,Twitter,Men 35-44,Spanish,Austin,Home,Winter,21,7942.383634812448,4.012491277554133,0.07948038454835733,0.3295165212745398,5.466160242364797,0.29519074980923826
Increase Sales,Twitter,Men 18-24,French,Austin,Health,Winter,28,7048.448110119953,4.0057329508754025,0.08075490468932739,0.3284075474647404,5.468851390858247,0.2951853800308369
Increase Sales,Instagram,Men 45-60,English,Los Angeles,Health,Winter,29,8290.533312679694,3.9637681956062485,0.07996305568798064,0.3299001357891679,5.541629255128929,0.2951836587323673
Increase Sales,Instagram,Men 45-60,English,Los Angeles,Health,Winter,43,8363.162544309307,3.9637681956062485,0.07996305568798064,0.3299001357891679,5.541629255128929,0.2951836587323673
Increase Sales,Instagram,Men 25-34,English,Las Vegas,Food,Winter,23,8064.724191401572,3.99743234124067,0.07951930417756906,0.32954056347571864,5.515709681768875,0.2951813882359062
Increase Sales,Instagram,Women 35-44,French,Los Angeles,Health,Winter,25,7339.792016222618,4.016421703257935,0.08001918445082443,0.3287393907622926,5.480505305674032,0.2951807221597373
Increase Sales,Instagram,Men 18-24,English,Miami,Fashion,Winter,37,7885.881967049736,3.991384468684308,0.07978158613309629,0.32941747303649827,5.520686488236168,0.29517931932707
Increase Sales,Instagram,Women 25-34,Spanish,Los Angeles,Home,Winter,38,7101.760398067892,4.000691437364584,0.08065662496747333,0.32840443983776557,5.501139597946865,0.2951754110912901
Increase Sales,Twitter,Men 35-44,Spanish,Los Angeles,Technology,Winter,37,7266.571831218506,4.005693343496493,0.08071421834218687,0.32870143311986666,5.436445460584333,0.2951747822077819
Increase Sales,Twitter,Men 18-24,English,Las Vegas,Health,Winter,45,7791.845930306079,3.9862789013642472,0.08026351892174642,0.32941647560852977,5.477880286386781,0.2951728624462131
Increase Sales,Instagram,Men 45-60,Spanish,Las Vegas,Fashion,Winter,23,8738.205872400758,3.9577940198747728,0.07984267758687559,0.3301708945672731,5.545244142220427,0.29517007805421364
Increase Sales,Instagram,Men 25-34,Spanish,Austin,Technology,Winter,20,7209.083296594017,4.011538169664923,0.07993638895768294,0.32870502493983117,5.5138962922375185,0.295157218946248
Increase Sales,Instagram,Women 18-24,Spanish,Austin,Food,Winter,37,7368.293565538266,4.014677823100633,0.07988083388145517,0.3287412730661445,5.504380244948508,0.2951567938124139
Increase Sales,Instagram,Men 25-34,English,New York,Fashion,Winter,20,7769.100469034599,4.003107540587017,0.07965888732185868,0.3291713362300098,5.5225369559975634,0.2951560039685346
Increase Sales,Twitter,Women 18-24,French,Miami,Technology,Winter,43,7595.632118211129,4.0121510518286865,0.08014295140810816,0.32907485452734914,5.4374350865503205,0.29515571009831365
Increase Sales,Instagram,Men 35-44,Spanish,Los Angeles,Technology,Winter,29,7604.741974124397,4.0148959956674934,0.0797901692759055,0.3290714044200575,5.472822165904793,0.2951463611730049
Increase Sales,Twitter,Women 45-60,English,New York,Food,Winter,40,8875.77760341117,3.962814752942694,0.08005535434707366,0.33034563839474673,5.475543458490949,0.29514605608418437
Increase Sales,Instagram,Women 25-34,Spanish,New York,Technology,Winter,30,6912.087147830537,4.033147313065044,0.07999235657938222,0.3283203773204545,5.472582754752775,0.295145257714215
Increase Sales,Instagram,Men 18-24,English,New York,Fashion,Winter,16,7079.204714787303,4.00905026280683,0.08025792466942797,0.32840758113972907,5.5195588065016095,0.2951422592120456
Increase Sales,Twitter,Men 45-60,English,New York,Technology,Winter,25,7778.017578936331,3.977384192989994,0.08077730838513969,0.32917028903934303,5.47636364162492,0.29514177092256866
Increase Sales,Instagram,Women 25-34,English,Las Vegas,Food,Winter,34,6892.247146307363,4.018854294861481,0.07996556861677061,0.3283304354740841,5.529556442385978,0.29513913030289096
Increase Sales,Twitter,Men 45-60,English,Las Vegas,Technology,Winter,44,8063.662515527017,3.977110942129244,0.08063772524085007,0.32953951628505185,5.448168941956345,0.29513810177214944
Increase Sales,Instagram,Women 18-24,French,Los Angeles,Home,Winter,21,7795.661924556236,4.003440019420562,0.07976211608933789,0.32941344756785895,5.476526541539102,0.29513774974399637
Increase Sales,Twitter,Women 35-44,French,Los Angeles,Health,Winter,26,7901.452005354981,3.99748905835458,0.08029229386252179,0.32941341325609275,5.430727419111785,0.2951374881076088
Increase Sales,Twitter,Women 35-44,French,Los Angeles,Health,Winter,15,7908.137963190173,3.99748905835458,0.08029229386252179,0.32941341325609275,5.430727419111785,0.2951374881076088
Increase Sales,Twitter,Women 35-44,French,Los Angeles,Health,Winter,16,7900.211864031575,3.99748905835458,0.08029229386252179,0.32941341325609275,5.430727419111785,0.2951374881076088
Increase Sales,Instagram,Men 25-34,French,Austin,Technology,Winter,27,7263.047730964913,4.009060984615003,0.08020199340851544,0.32870502493983117,5.488600709873712,0.29513747055381856
Increase Sales,Instagram,Men 25-34,French,Austin,Technology,Winter,43,7231.91158698211,4.009060984615003,0.08020199340851544,0.32870502493983117,5.488600709873712,0.29513747055381856
Increase Sales,Instagram,Women 45-60,Spanish,Los Angeles,Technology,Winter,23,7474.370057799741,4.015148074449615,0.07985259161341045,0.329013248333989,5.470976885947792,0.2951352424027599
Increase Sales,Instagram,Men 45-60,French,New York,Home,Winter,36,7909.751089442151,3.9999842841982813,0.0793040593008059,0.32941871936562184,5.548396521559434,0.2951350061215751
Increase Sales,Twitter,Men 45-60,French,Los Angeles,Home,Winter,24,7854.2713057029,3.980395978436211,0.0807780182065794,0.32941295015405264,5.433491477768293,0.2951342811312615
Increase Sales,Twitter,Men 45-60,French,New York,Home,Winter,15,7335.559208541446,4.001571577626662,0.08062350393516707,0.32874085564317623,5.457953527462651,0.29512560316011094
Increase Sales,Instagram,Women 35-44,French,Los Angeles,Fashion,Winter,23,7867.231327058754,4.016421703257935,0.07934366280827802,0.32941352137013885,5.480505305674032,0.29512228905197985
Increase Sales,Instagram,Women 18-24,Spanish,Austin,Fashion,Winter,45,7303.799691030804,4.016024048856683,0.07988083388145517,0.32872964576078734,5.499837476215792,0.2951159887281135
Increase Sales,Instagram,Women 25-34,English,Las Vegas,Food,Winter,39,7019.5849501020175,4.018854294861481,0.07996556861677061,0.32832661493818993,5.529556442385978,0.29511587431766745
Increase Sales,Twitter,Men 25-34,Spanish,Miami,Technology,Winter,44,8437.659711430597,4.010282431258866,0.07911160868697485,0.32996618352500395,5.463291259996274,0.2951155978364442
Increase Sales,Instagram,All Ages,French,New York,Home,Winter,24,7072.127809282078,4.031304985375656,0.07973596063062487,0.3284082563627299,5.50098859123346,0.2951150608999342
Increase Sales,Instagram,Men 45-60,French,Austin,Fashion,Winter,42,8165.38499596592,3.995655310607987,0.07916474177871145,0.32967379407580183,5.549772598521018,0.2951034922754929
Increase Sales,Twitter,Men 35-44,Spanish,Austin,Fashion,Winter,32,8868.017021123858,3.976690041635843,0.07974577077089741,0.33034835031928006,5.461045784870991,0.295101798646263
Increase Sales,Instagram,All Ages,Spanish,Las Vegas,Home,Winter,33,6951.200896857799,4.016024048856683,0.08006797889910669,0.3283304461731113,5.526330723743735,0.2950993567363706
Increase Sales,Instagram,Women 25-34,Spanish,Austin,Home,Winter,40,7073.788758488306,4.007280606090879,0.08024529012304611,0.32840825121548334,5.526977724602806,0.2950979476496511
Increase Sales,Instagram,Men 45-60,Spanish,Miami,Home,Winter,22,8827.538459767042,3.945588522718284,0.08002191739758176,0.3303504638568481,5.5443827423239735,0.29509541162465275
Increase Sales,Instagram,All Ages,French,New York,Health,Winter,28,6908.662216572809,4.031304985375656,0.07981515644450991,0.32832367730211864,5.50098859123346,0.2950881503471406
Increase Sales,Twitter,All Ages,French,Miami,Technology,Winter,23,7312.1178497604205,4.0121510518286865,0.08046230433911852,0.3287397292084124,5.4374350865503205,0.29508332329998344
Increase Sales,Twitter,All Ages,Spanish,New York,Home,Winter,23,7761.5979442247,4.0148277857325585,0.07997823880526483,0.32916938394793904,5.434734419158245,0.29507712254645735
Increase Sales,Twitter,Men 18-24,French,Los Angeles,Technology,Winter,23,6890.653812828439,4.009982174299588,0.08091222082317513,0.3283140180239691,5.441836080547247,0.29507685285102475
Increase Sales,Twitter,Women 35-44,French,New York,Fashion,Winter,32,7200.452155268145,4.0051147387504304,0.08056842509681435,0.3287037706759582,5.455189468806143,0.2950766858767054
Increase Sales,Instagram,All Ages,English,Los Angeles,Food,Winter,28,8017.117353477644,3.991990029819727,0.07978239576987785,0.32953344400979573,5.5012299382747765,0.2950753486092595
Increase Sales,Instagram,Men 18-24,Spanish,Austin,Technology,Winter,41,6759.943534957058,4.032177105038268,0.08024947585579095,0.32799471720353984,5.483095368398507,0.29506981634294344
Increase Sales,Instagram,Women 18-24,French,New York,Fashion,Winter,38,7092.141972094341,4.031304985375656,0.07972832104587468,0.32840825081094926,5.50098859123346,0.29506795911626515
Increase Sales,Twitter,Men 45-60,Spanish,Los Angeles,Food,Winter,26,7812.554253175172,3.9765680396386265,0.0807617366591906,0.329412944602272,5.448908235763545,0.2950676215358759
Increase Sales,Twitter,Men 45-60,Spanish,Los Angeles,Food,Winter,39,7933.233843830289,3.9765680396386265,0.0807617366591906,0.329412944602272,5.448908235763545,0.2950676215358759
Increase Sales,Twitter,Men 45-60,Spanish,Los Angeles,Food,Winter,20,7908.707649670056,3.9765680396386265,0.0807617366591906,0.329412944602272,5.448908235763545,0.2950676215358759
Increase Sales,Twitter,Women 45-60,French,Los Angeles,Health,Winter,40,7747.282593812265,4.000877053613916,0.08033712175514603,0.32916988990354223,5.4415712926022195,0.2950664782768439
Increase Sales,Instagram,Men 35-44,Spanish,Los Angeles,Technology,Winter,44,7252.952447841328,4.0148959956674934,0.08014188657183488,0.3287005063126105,5.472822165904793,0.29505562082608106
Increase Sales,Instagram,Men 35-44,Spanish,Los Angeles,Technology,Winter,45,7259.612795318072,4.0148959956674934,0.08014188657183488,0.3287005063126105,5.472822165904793,0.29505562082608106
Increase Sales,Instagram,Men 35-44,Spanish,Los Angeles,Fashion,Winter,15,7312.50407249575,4.0132003007645185,0.08014705943298245,0.3287367544389238,5.473999349559851,0.2950541800310654
Increase Sales,Instagram,Men 18-24,French,Austin,Technology,Winter,36,7644.758829909845,4.015003706834816,0.079610106655625,0.3291331527622328,5.485622560377758,0.2950414741042803
Increase Sales,Instagram,All Ages,Spanish,Los Angeles,Health,Winter,29,6393.603047744,4.01786105722126,0.08022057096331081,0.3273784347270212,5.620091459045734,0.2950406228488628
Increase Sales,Twitter,Women 35-44,English,Austin,Food,Winter,29,8913.850066319676,3.947992442526026,0.08002426393647191,0.3303515166577844,5.533405134591551,0.2950334707529916
Increase Sales,Twitter,Men 18-24,Spanish,Las Vegas,Fashion,Winter,38,7072.135737992458,4.005274365325355,0.08069551844647956,0.3284090058331402,5.474881720974113,0.2950314211811331
Increase Sales,Twitter,Women 18-24,Spanish,New York,Home,Winter,24,7751.632863408924,4.0148277857325585,0.07997033359831948,0.32916938394793904,5.434734419158245,0.2950284180410346
Increase Sales,Twitter,Women 18-24,Spanish,New York,Home,Winter,26,7770.581613259586,4.0148277857325585,0.07997033359831948,0.32916938394793904,5.434734419158245,0.2950284180410346
Increase Sales,Twitter,Women 18-24,Spanish,New York,Home,Winter,36,7651.228562863927,4.0148277857325585,0.07997033359831948,0.32916938394793904,5.434734419158245,0.2950284180410346
Increase Sales,Instagram,Men 18-24,English,Los Angeles,Home,Winter,38,7787.609363320369,3.989928692129215,0.0800002172202134,0.3294127723448581,5.495307153802435,0.29502427123934744
Increase Sales,Twitter,Men 35-44,French,Las Vegas,Health,Winter,31,8121.020637810234,4.009955973142346,0.0796151450925667,0.32967211212021064,5.435001052503527,0.29502239631062693
Increase Sales,Twitter,Women 25-34,Spanish,Las Vegas,Food,Winter,38,8420.331513954086,3.9914417498036827,0.07937832548722097,0.3299691469289006,5.498770936374428,0.29502081318723233
Increase Sales,Instagram,Women 25-34,Spanish,Austin,Health,Winter,17,7352.266852078318,4.007280606090879,0.07998132400790266,0.32874311763870323,5.5166944283026975,0.29502080873233794
Increase Sales,Twitter,Men 25-34,Spanish,New York,Technology,Winter,20,5939.652370063905,4.025804117012966,0.0819570166997746,0.3266844582826968,5.453032308237891,0.29501934336088637
Increase Sales,Twitter,Women 35-44,English,Las Vegas,Food,Winter,22,8419.689036799016,3.977050458552832,0.08002426393647191,0.32996923143020773,5.47033824219212,0.29501781571900976
Increase Sales,Twitter,Women 35-44,French,Austin,Food,Winter,28,8192.196215901862,4.00484148788968,0.0795539225255048,0.32968846224035964,5.4603570047419225,0.29501606402049574
Increase Sales,Twitter,Women 35-44,English,Las Vegas,Home,Winter,25,8253.57040629149,3.980539535445207,0.08018710392013503,0.32969177588034543,5.471262333217736,0.295013915578936
Increase Sales,Twitter,Women 35-44,Spanish,Austin,Food,Winter,45,8024.227801024185,4.001013549092097,0.07975887771393184,0.3295353769077226,5.468003539628048,0.29501100564873756
Increase Sales,Instagram,Women 45-60,French,Austin,Technology,Winter,44,7938.354431461618,4.018089194062401,0.0790097110663928,0.32951448261478133,5.502035610737931,0.2950083819556522
Increase Sales,Twitter,Women 25-34,French,Las Vegas,Fashion,Winter,31,8954.18381055247,3.9729652851094217,0.07955744701827289,0.33035945591154053,5.49633562127461,0.29500706280408123
Increase Sales,Instagram,Women 35-44,Spanish,Miami,Home,Winter,17,7740.8818754426675,4.000058112671715,0.07983948276223606,0.3291723104497734,5.50740653254977,0.29499741050920286
Increase Sales,Instagram,Women 35-44,English,New York,Fashion,Winter,44,7838.516103397282,4.003107540587017,0.07939949581102025,0.3294173327478566,5.521149219236419,0.2949892644148579
Increase Sales,Instagram,Women 35-44,English,New York,Fashion,Winter,32,7887.060843348561,4.003107540587017,0.07939949581102025,0.3294173327478566,5.521149219236419,0.2949892644148579
Increase Sales,Twitter,Women 45-60,Spanish,Las Vegas,Fashion,Winter,44,4967.9704019207775,4.178856601874037,0.08041594516329346,0.32441083243126373,5.3548030506969555,0.29498859082064455
Increase Sales,Instagram,Men 45-60,Spanish,New York,Fashion,Winter,36,7556.312456765563,4.007126002213466,0.07971687450862514,0.32901659674331607,5.515819583335214,0.29498633468891217
Increase Sales,Twitter,Women 25-34,French,Miami,Food,Winter,27,8390.536977066218,4.007408443291714,0.07917337029879394,0.3299003726376158,5.47198853943382,0.29498392156935777
Increase Sales,Instagram,Women 45-60,French,Los Angeles,Home,Winter,29,7879.242792161175,4.003440019420562,0.07962016344511216,0.32941592073315523,5.491349179164466,0.2949833593128064
Increase Sales,Instagram,Men 45-60,English,Austin,Health,Winter,23,8450.516120362774,3.9692105070271912,0.07953701598111501,0.3299703026838877,5.5622661143344585,0.2949624433375143
Increase Sales,Twitter,All Ages,Spanish,Austin,Home,Winter,41,7821.82625552062,3.996460853927947,0.08001816109387655,0.3294153011117253,5.466160242364797,0.29495767503494047
Increase Sales,Instagram,All Ages,Spanish,New York,Technology,Winter,35,6596.379997137694,4.059407945826058,0.07989813660015857,0.32774718510904194,5.453259957926764,0.29495667259793307
Increase Sales,Twitter,Men 35-44,French,Las Vegas,Food,Winter,22,8486.562654413603,4.006965460319913,0.07941752440393796,0.32997720151548177,5.43160311820737,0.29495366875683426
Increase Sales,Twitter,Men 35-44,English,Las Vegas,Health,Winter,32,7968.140363645108,4.013138912720044,0.07939565824392004,0.32951836544256446,5.469314171506792,0.2949483899086507
Increase Sales,Instagram,Women 25-34,Spanish,New York,Home,Winter,16,6855.234347391427,4.029703260625037,0.0802053678344344,0.3279959370561546,5.4955519013962535,0.2949458689051613
Increase Sales,Twitter,Women 25-34,French,Los Angeles,Health,Winter,15,8031.736434369697,4.0061006389169895,0.07979703069428831,0.32953333074850305,5.442358953803683,0.29494353596622735
Increase Sales,Instagram,Women 18-24,Spanish,Austin,Food,Winter,22,7209.469505399657,4.014677823100633,0.07988083388145517,0.32870557471669165,5.504380244948508,0.2949394943784133
Increase Sales,Twitter,Men 35-44,French,New York,Technology,Winter,40,7254.300870392456,4.011643264931925,0.08049829699456876,0.3287052444975844,5.436059009588737,0.29493688373688115
Increase Sales,Instagram,Women 45-60,French,Las Vegas,Health,Winter,25,7955.283552151083,4.017910540288897,0.07901331923994279,0.32951688211144714,5.500352886449656,0.29493251216877814
Increase Sales,Twitter,All Ages,French,New York,Health,Winter,23,7008.513633098545,4.0181571604602,0.08056440370130985,0.3283232783222427,5.4512107046712135,0.29493057412475304
Increase Sales,Twitter,Men 18-24,French,Miami,Home,Winter,41,6637.320451391341,4.030031200128212,0.08064610766403041,0.32774599722026354,5.468851390858247,0.2949296489154038
Increase Sales,Twitter,Women 25-34,French,Miami,Home,Winter,39,8072.6909366995405,4.011794873216262,0.07929206079573281,0.3296690491663145,5.468197080459624,0.2949285263052675
Increase Sales,Instagram,Women 18-24,Spanish,Austin,Technology,Winter,33,7443.383161042452,4.01946810129669,0.07958320941320896,0.32901458654641047,5.484685781133316,0.2949255203744745
Increase Sales,Instagram,All Ages,English,Miami,Fashion,Winter,21,8236.930686095253,3.9947920321308703,0.07935635606301222,0.32969138440257456,5.522276900970978,0.29492530422379487
Increase Sales,Twitter,Men 18-24,French,New York,Technology,Winter,20,5960.554656560169,4.03808869427651,0.08155672226250274,0.3267107153332688,5.452323618814187,0.29492472676515824
Increase Sales,Instagram,Men 35-44,Spanish,New York,Technology,Winter,39,7189.796710663783,4.0282563663780815,0.07987013487169728,0.32870431769032826,5.453259957926764,0.294916090879151
Increase Sales,Twitter,Men 25-34,French,New York,Home,Winter,37,7522.755390061238,4.029972298953814,0.07951895378240803,0.3290132584802576,5.452598441432358,0.294915181853651
Increase Sales,Instagram,Women 35-44,French,Las Vegas,Technology,Winter,39,8840.090822551567,3.999849290739901,0.07893526322983775,0.3303513552663063,5.472693641610923,0.2949139035335257
Increase Sales,Instagram,Men 25-34,English,New York,Food,Winter,37,6478.2764874461145,4.009040634616484,0.08081497576195354,0.3277477348859024,5.527079724730279,0.2949137589641297
Increase Sales,Twitter,Women 18-24,French,New York,Health,Winter,34,6921.646176417712,4.0181571604602,0.0805564984943645,0.32832179390732463,5.451959717159065,0.29490846547094585
Increase Sales,Twitter,Men 18-24,English,Los Angeles,Health,Winter,38,7494.29127350016,3.9786223310450892,0.08091810246206962,0.3290106215993443,5.4688765791015905,0.2949074504945552
Increase Sales,Twitter,Men 25-34,Spanish,Miami,Technology,Winter,16,8529.091840947127,4.010282431258866,0.07911160868697485,0.32997213001179126,5.45811794525627,0.29490569244870374
Increase Sales,Instagram,Women 35-44,Spanish,Los Angeles,Food,Winter,43,7010.037270301665,4.02221719551707,0.08023235023900466,0.32831957997357414,5.478542118292567,0.2949045915071995
Increase Sales,Twitter,Men 35-44,Spanish,Austin,Food,Winter,23,8269.680066121586,4.001384880314484,0.07958293078723429,0.32969048583884636,5.467252229869529,0.29490328358715756
Increase Sales,Twitter,Women 18-24,English,Miami,Health,Winter,39,8157.479902013268,3.9856999299449596,0.07992552958249391,0.3296728149004759,5.485397281119023,0.29490261455580996
Increase Sales,Twitter,Women 18-24,English,Miami,Health,Winter,39,8154.177473798294,3.9856999299449596,0.07992552958249391,0.3296728149004759,5.485397281119023,0.29490261455580996
Increase Sales,Instagram,Men 35-44,French,New York,Health,Winter,27,7629.412261665069,4.0194189534599225,0.07933526859142753,0.3291355146806159,5.50098859123346,0.29490060723875056
Increase Sales,Twitter,Women 35-44,French,New York,Home,Winter,42,7310.817354956526,4.009010231094599,0.08038891966391301,0.32873947457719166,5.455189468806143,0.29490013450272823
Increase Sales,Twitter,Women 18-24,French,Miami,Technology,Winter,42,7444.222106632788,4.0121510518286865,0.08016194752507452,0.32901359246553885,5.4374350865503205,0.2948998381221494
Increase Sales,Twitter,Women 45-60,Spanish,Los Angeles,Fashion,Winter,40,7846.58698340179,3.9947744711159707,0.0802943429495711,0.32941395734752316,5.435777364282391,0.29489745631438624
Increase Sales,Twitter,Women 18-24,English,Austin,Health,Winter,38,8756.592251046215,3.962381089991848,0.08019091580503399,0.3301655599580044,5.477456578090151,0.2948968440504602
Increase Sales,Twitter,Women 25-34,Spanish,Austin,Health,Winter,41,8934.73634285535,3.968473113563204,0.0794564391664468,0.3303613320138311,5.524044029907897,0.2948931690111683
Increase Sales,Twitter,Women 25-34,Spanish,Austin,Health,Winter,17,8987.465543784096,3.968473113563204,0.0794564391664468,0.3303613320138311,5.524044029907897,0.2948931690111683
Increase Sales,Twitter,Men 35-44,Spanish,Los Angeles,Technology,Winter,21,7547.30509418793,4.005693343496493,0.08036250104625749,0.32901099472644596,5.436445460584333,0.2948921611212944
Increase Sales,Twitter,Men 35-44,French,Las Vegas,Food,Winter,22,8309.674810678454,4.006965460319913,0.07941752440393796,0.3299048995116924,5.439543821236242,0.2948913102188137
Increase Sales,Instagram,Women 35-44,Spanish,Miami,Technology,Winter,36,8749.835593117634,3.9925947763336427,0.07934781281546181,0.3301669539799465,5.470245753095217,0.2948906713886621
Increase Sales,Instagram,Women 35-44,Spanish,Los Angeles,Food,Winter,19,6877.288637556706,4.02221719551707,0.08023235023900466,0.3283172002209043,5.478542118292567,0.29489010571398666
Increase Sales,Twitter,Men 18-24,Spanish,New York,Food,Winter,41,6905.193367140178,4.022295071373918,0.0806087905038697,0.32831837917854734,5.429322870533336,0.2948893580715311
Increase Sales,Instagram,Women 25-34,Spanish,Austin,Health,Winter,44,7453.625066629774,4.007280606090879,0.07968887240080401,0.3290169808958297,5.5166944283026975,0.2948860280599267
Increase Sales,Instagram,All Ages,English,Las Vegas,Fashion,Winter,38,8212.128865895334,3.9987785669967186,0.07935635606301222,0.3296938031768573,5.505690876827251,0.29487970783523626
Increase Sales,Instagram,Men 35-44,Spanish,New York,Technology,Winter,34,6484.7306339397865,4.035535686163599,0.08059432198197318,0.32774647785953903,5.453259957926764,0.29487798161628276
Increase Sales,Instagram,Women 25-34,French,Austin,Health,Winter,32,7642.304625082946,4.006892500610655,0.0795414368000947,0.32913621678287225,5.521687465021055,0.29487005236088853
Increase Sales,Twitter,Men 18-24,French,Los Angeles,Health,Winter,20,7126.464177972486,4.006819775833729,0.08087473704107684,0.3284037360870226,5.443013264202306,0.29486997854023994
Increase Sales,Twitter,Men 18-24,French,Los Angeles,Health,Winter,39,7146.95100604435,4.006819775833729,0.08087473704107684,0.3284037360870226,5.443013264202306,0.29486997854023994
Increase Sales,Twitter,Women 35-44,English,Los Angeles,Home,Winter,23,8144.7521278769855,3.9826421404795247,0.08019708212344312,0.32966471098054917,5.462258625932546,0.2948666624246338
Increase Sales,Instagram,Women 45-60,French,Miami,Fashion,Winter,21,7924.369231962183,4.016511051785209,0.07901488392754037,0.329416804495297,5.516938910593383,0.29486617790157565
Increase Sales,Instagram,Women 45-60,French,Miami,Fashion,Winter,30,7931.089802170699,4.016511051785209,0.07901488392754037,0.329416804495297,5.516938910593383,0.29486617790157565
Increase Sales,Twitter,All Ages,French,Miami,Technology,Winter,28,7200.678672911436,4.0121510518286865,0.08046230433911852,0.32870403085895955,5.4374350865503205,0.2948660238659829
Increase Sales,Twitter,Men 35-44,Spanish,Miami,Health,Winter,20,8547.357961961225,3.9922693285674957,0.07966104446646012,0.3299760778445477,5.454768758107941,0.2948628777686631
